"","lepen","sarkozy","hollande","INSEE","PCwinner","winner"
"27463",24.23,33,22.89,"66189",33,"sarkozy"
"27464",26.03,21.85,29,"66190",29,"hollande"
"27465",20,13.33,16.67,"66191",20,"lepen"
"27466",30.16,12.7,25.4,"66192",30.16,"lepen"
"27467",17,12.5,29.5,"66193",29.5,"hollande"
"27468",20.65,23.91,15.76,"66194",23.91,"sarkozy"
"27469",27.76,25.23,24.48,"66195",27.76,"lepen"
"27470",21.57,31.14,24.61,"66196",31.14,"sarkozy"
"27471",12.5,25,28.13,"66197",28.13,"hollande"
"27472",26.09,29.35,23.19,"66198",29.35,"sarkozy"
"27473",8.45,16.9,21.13,"66199",21.13,"hollande"
"27474",8.89,26.67,35.56,"66201",35.56,"hollande"
"27475",12.93,31.03,29.31,"66202",31.03,"sarkozy"
"27476",26.32,7.89,42.11,"66203",42.11,"hollande"
"27477",16.91,12.56,34.78,"66204",34.78,"hollande"
"27478",25.71,22.86,23.19,"66205",25.71,"lepen"
"27479",10.17,20.34,30.51,"66206",30.51,"hollande"
"27480",20.53,21.5,28.74,"66207",28.74,"hollande"
"27481",23.89,24.57,28.57,"66208",28.57,"hollande"
"27482",11.76,35.29,17.65,"66209",35.29,"sarkozy"
"27483",23.22,19.47,31.22,"66210",31.22,"hollande"
"27484",20.33,7.32,34.96,"66211",34.96,"hollande"
"27485",28.73,24.61,24.14,"66212",28.73,"lepen"
"27486",23.18,23.2,29.77,"66213",29.77,"hollande"
"27487",27.49,21.22,26.2,"66214",27.49,"lepen"
"27488",19.19,36.36,28.28,"66215",36.36,"sarkozy"
"27489",8.93,7.14,48.21,"66216",48.21,"hollande"
"27490",28.09,21.49,25.77,"66217",28.09,"lepen"
"27491",15.59,34.41,20.43,"66218",34.41,"sarkozy"
"27492",20.41,32.65,24.49,"66219",32.65,"sarkozy"
"27493",1.85,16.67,33.33,"66220",33.33,"hollande"
"27494",5.56,8.33,38.89,"66221",38.89,"hollande"
"27495",15.75,21.93,29.11,"66222",29.11,"hollande"
"27496",14.74,23.72,32.05,"66223",32.05,"hollande"
"27497",27.28,25.8,21.13,"66224",27.28,"lepen"
"27498",21.34,20.52,31.96,"66225",31.96,"hollande"
"27499",31.47,19.68,22.41,"66226",31.47,"lepen"
"27500",22.96,26.26,27.56,"66227",27.56,"hollande"
"27501",27.11,22.57,25.16,"66228",27.11,"lepen"
"27502",22.15,24.59,27.77,"66230",27.77,"hollande"
"27503",21.01,10.92,31.09,"66231",31.09,"hollande"
"27504",17.14,42.86,14.29,"66232",42.86,"sarkozy"
"27505",25.23,26.13,27.93,"66233",27.93,"hollande"
"27506",7.69,16.67,34.62,"66234",34.62,"hollande"
"27507",19.8,37.42,19.24,"67001",37.42,"sarkozy"
"27508",17.99,41.01,13.31,"67002",41.01,"sarkozy"
"27509",29.39,25.65,15.85,"67003",29.39,"lepen"
"27510",27.9,32.87,16.02,"67004",32.87,"sarkozy"
"27511",21.78,43.17,12.67,"67005",43.17,"sarkozy"
"27512",29.56,44.03,8.18,"67006",44.03,"sarkozy"
"27513",22.61,36.15,17.9,"67008",36.15,"sarkozy"
"27514",26.94,39.48,10.7,"67009",39.48,"sarkozy"
"27515",25.4,33.4,12.6,"67010",33.4,"sarkozy"
"27516",28.11,31.5,15.51,"67011",31.5,"sarkozy"
"27517",26.6,44.33,10.59,"67012",44.33,"sarkozy"
"27518",37.1,21.51,12.37,"67013",37.1,"lepen"
"27519",30.38,40.24,9.46,"67014",40.24,"sarkozy"
"27520",23.83,34.08,13.36,"67016",34.08,"sarkozy"
"27521",27.42,38.71,11.29,"67017",38.71,"sarkozy"
"27522",22.17,43.16,8.25,"67018",43.16,"sarkozy"
"27523",23.44,37.03,12.21,"67019",37.03,"sarkozy"
"27524",22.49,24.16,29.55,"67020",29.55,"hollande"
"27525",18.76,32.75,19.44,"67021",32.75,"sarkozy"
"27526",28.48,18.99,15.19,"67022",28.48,"lepen"
"27527",23.94,43.94,12.6,"67023",43.94,"sarkozy"
"27528",22.5,44.02,12.93,"67025",44.02,"sarkozy"
"27529",18.02,36.94,20.72,"67026",36.94,"sarkozy"
"27530",34.31,22.63,13.87,"67027",34.31,"lepen"
"27531",23.96,32.31,18.23,"67028",32.31,"sarkozy"
"27532",33.97,28.24,11.83,"67029",33.97,"lepen"
"27533",22.91,39.65,14.76,"67030",39.65,"sarkozy"
"27534",21.76,40.87,14.33,"67031",40.87,"sarkozy"
"27535",21.62,45.95,12.16,"67032",45.95,"sarkozy"
"27536",20.16,42.93,16.49,"67033",42.93,"sarkozy"
"27537",18.3,36.41,16.67,"67034",36.41,"sarkozy"
"27538",25.53,42.55,9.57,"67035",42.55,"sarkozy"
"27539",28.38,23.87,14.86,"67036",28.38,"lepen"
"27540",27.57,30.04,16.05,"67037",30.04,"sarkozy"
"27541",31.94,38.22,10.99,"67038",38.22,"sarkozy"
"27542",22.26,39.73,15.41,"67039",39.73,"sarkozy"
"27543",26.79,38.96,12.34,"67040",38.96,"sarkozy"
"27544",25.57,36.53,10.5,"67041",36.53,"sarkozy"
"27545",19.82,24.91,29.01,"67043",29.01,"hollande"
"27546",25.27,29.12,15.38,"67044",29.12,"sarkozy"
"27547",18.65,42.31,12.97,"67045",42.31,"sarkozy"
"27548",25.27,27.95,21.79,"67046",27.95,"sarkozy"
"27549",44.66,32.04,4.85,"67047",44.66,"lepen"
"27550",29.27,44.25,6.62,"67048",44.25,"sarkozy"
"27551",20.82,43.82,13.84,"67049",43.82,"sarkozy"
"27552",26.09,28.26,15.22,"67050",28.26,"sarkozy"
"27553",19.92,45.53,3.25,"67051",45.53,"sarkozy"
"27554",19.44,38.62,15.13,"67052",38.62,"sarkozy"
"27555",17.81,34.25,9.59,"67053",34.25,"sarkozy"
"27556",23.18,40.48,12.11,"67054",40.48,"sarkozy"
"27557",27.02,38.15,11.13,"67055",38.15,"sarkozy"
"27558",32.75,24.06,16.52,"67056",32.75,"lepen"
"27559",21.3,42.59,12.04,"67057",42.59,"sarkozy"
"27560",20.83,40.83,9.17,"67058",40.83,"sarkozy"
"27561",30.24,23.02,20.27,"67059",30.24,"lepen"
"27562",23.36,23.05,20.56,"67060",23.36,"lepen"
"27563",29.66,30.22,13.99,"67061",30.22,"sarkozy"
"27564",17.39,37.68,15.46,"67062",37.68,"sarkozy"
"27565",26.83,31.3,13.82,"67063",31.3,"sarkozy"
"27566",19.41,39.93,15.08,"67065",39.93,"sarkozy"
"27567",28.33,27.56,21.17,"67066",28.33,"lepen"
"27568",21.46,37.11,17.16,"67067",37.11,"sarkozy"
"27569",17.57,38.51,10.14,"67068",38.51,"sarkozy"
"27570",30.91,37.09,12,"67069",37.09,"sarkozy"
"27571",37.25,31.86,16.18,"67070",37.25,"lepen"
"27572",36.62,32.75,8.45,"67071",36.62,"lepen"
"27573",35.12,33.78,8.72,"67072",35.12,"lepen"
"27574",20.34,35.47,17.74,"67073",35.47,"sarkozy"
"27575",23.48,39.05,7,"67074",39.05,"sarkozy"
"27576",25.28,36.06,14.87,"67075",36.06,"sarkozy"
"27577",27.39,28.66,18.15,"67076",28.66,"sarkozy"
"27578",21.17,32.12,12.17,"67077",32.12,"sarkozy"
"27579",35.43,29.13,13.39,"67078",35.43,"lepen"
"27580",31.03,47.13,8.05,"67079",47.13,"sarkozy"
"27581",22.55,30.07,18.65,"67080",30.07,"sarkozy"
"27582",22.71,42.58,11.14,"67081",42.58,"sarkozy"
"27583",31.2,38.62,8.26,"67082",38.62,"sarkozy"
"27584",32.61,28.66,12.85,"67083",32.61,"lepen"
"27585",18.29,39.07,16.19,"67084",39.07,"sarkozy"
"27586",19.52,37.06,15.35,"67085",37.06,"sarkozy"
"27587",20.85,47.49,10.42,"67086",47.49,"sarkozy"
"27588",29.61,41.97,8.79,"67087",41.97,"sarkozy"
"27589",39.2,40.4,4,"67088",40.4,"sarkozy"
"27590",28.09,34.43,12.74,"67089",34.43,"sarkozy"
"27591",24.88,36.82,13.18,"67090",36.82,"sarkozy"
"27592",22.12,36.87,20.28,"67091",36.87,"sarkozy"
"27593",14.65,32.95,17.39,"67092",32.95,"sarkozy"
"27594",28.57,40.48,12.38,"67093",40.48,"sarkozy"
"27595",22.35,37.43,11.73,"67094",37.43,"sarkozy"
"27596",26.6,37.59,13.93,"67095",37.59,"sarkozy"
"27597",25.46,31.94,8.33,"67096",31.94,"sarkozy"
"27598",13.11,42.69,17.98,"67097",42.69,"sarkozy"
"27599",26.23,32.27,15.39,"67098",32.27,"sarkozy"
"27600",28,37.71,10.29,"67099",37.71,"sarkozy"
"27601",15.68,38.38,16.76,"67100",38.38,"sarkozy"
"27602",22.39,39.64,15.65,"67101",39.64,"sarkozy"
"27603",15.66,46.99,11.45,"67102",46.99,"sarkozy"
"27604",29.87,28.61,15.85,"67103",29.87,"lepen"
"27605",24.06,34.22,11.92,"67104",34.22,"sarkozy"
"27606",23.69,35.54,13.63,"67105",35.54,"sarkozy"
"27607",27.85,36.36,13.67,"67106",36.36,"sarkozy"
"27608",23.82,34.29,17.8,"67107",34.29,"sarkozy"
"27609",25.73,36.56,15.09,"67108",36.56,"sarkozy"
"27610",19.14,40.09,12.39,"67109",40.09,"sarkozy"
"27611",28.55,39.46,10.16,"67110",39.46,"sarkozy"
"27612",23.86,30.53,15.79,"67111",30.53,"sarkozy"
"27613",22.66,37.44,14.94,"67112",37.44,"sarkozy"
"27614",29.92,34.25,6.3,"67113",34.25,"sarkozy"
"27615",26.05,32.41,17.27,"67115",32.41,"sarkozy"
"27616",20.71,36.09,18.05,"67116",36.09,"sarkozy"
"27617",24.39,27.18,17.77,"67117",27.18,"sarkozy"
"27618",16.72,35.9,22.31,"67118",35.9,"sarkozy"
"27619",20.69,37.53,16.42,"67119",37.53,"sarkozy"
"27620",22.69,40,12.24,"67120",40,"sarkozy"
"27621",25.15,35.98,11.99,"67121",35.98,"sarkozy"
"27622",30.39,36.51,11.11,"67122",36.51,"sarkozy"
"27623",33.33,34.53,9.61,"67123",34.53,"sarkozy"
"27624",21.14,35.04,18.46,"67124",35.04,"sarkozy"
"27625",20.35,38.59,13.01,"67125",38.59,"sarkozy"
"27626",26.49,32.43,12.43,"67126",32.43,"sarkozy"
"27627",20.65,37.65,13.07,"67127",37.65,"sarkozy"
"27628",19.63,37.84,17.03,"67128",37.84,"sarkozy"
"27629",29.07,32.08,11.53,"67129",32.08,"sarkozy"
"27630",24.51,30.95,19.6,"67130",30.95,"sarkozy"
"27631",21.54,35.77,17.78,"67131",35.77,"sarkozy"
"27632",24.82,39.88,11.67,"67132",39.88,"sarkozy"
"27633",29.97,27.61,17.17,"67133",29.97,"lepen"
"27634",31.71,30.89,7.32,"67134",31.71,"lepen"
"27635",25.53,35.11,9.93,"67135",35.11,"sarkozy"
"27636",31.29,34.97,4.91,"67136",34.97,"sarkozy"
"27637",19.68,39.09,17.84,"67137",39.09,"sarkozy"
"27638",19.09,42.42,15.45,"67138",42.42,"sarkozy"
"27639",27.22,30.38,12.34,"67139",30.38,"sarkozy"
"27640",31.97,41.53,8.47,"67140",41.53,"sarkozy"
"27641",31.01,39.53,8.27,"67141",39.53,"sarkozy"
"27642",40,34.29,11.43,"67142",40,"lepen"
"27643",18.56,31.66,23.58,"67143",31.66,"sarkozy"
"27644",28.32,30.09,15.49,"67144",30.09,"sarkozy"
"27645",28.24,36.47,10,"67145",36.47,"sarkozy"
"27646",30.26,33.1,10.87,"67146",33.1,"sarkozy"
"27647",35.45,29.09,8.79,"67147",35.45,"lepen"
"27648",36.22,25.2,13.39,"67148",36.22,"lepen"
"27649",22.87,35.49,14.68,"67149",35.49,"sarkozy"
"27650",16.57,40.92,15.85,"67150",40.92,"sarkozy"
"27651",22.09,38.38,16.62,"67151",38.38,"sarkozy"
"27652",18.83,37.66,18.9,"67152",37.66,"sarkozy"
"27653",29.68,42.58,4.52,"67153",42.58,"sarkozy"
"27654",23.75,36.88,15.62,"67154",36.88,"sarkozy"
"27655",22.67,34.22,16.15,"67155",34.22,"sarkozy"
"27656",29.76,37.23,15.26,"67156",37.23,"sarkozy"
"27657",22.17,45.28,9.91,"67158",45.28,"sarkozy"
"27658",37.41,36.73,12.24,"67159",37.41,"lepen"
"27659",34.09,29.55,11.79,"67160",34.09,"lepen"
"27660",22.88,31.37,15.87,"67161",31.37,"sarkozy"
"27661",26.01,37.22,10.76,"67162",37.22,"sarkozy"
"27662",22.02,41.19,12.95,"67163",41.19,"sarkozy"
"27663",26.77,33.27,14.5,"67164",33.27,"sarkozy"
"27664",31.58,23.68,16.92,"67165",31.58,"lepen"
"27665",28.66,38.85,8.92,"67166",38.85,"sarkozy"
"27666",25.62,37.06,10.82,"67167",37.06,"sarkozy"
"27667",23.82,31,18.41,"67168",31,"sarkozy"
"27668",27.76,37.41,12.56,"67169",37.41,"sarkozy"
"27669",22.92,35.86,14.33,"67172",35.86,"sarkozy"
"27670",12.3,39.93,21.47,"67173",39.93,"sarkozy"
"27671",35.48,27.38,14.27,"67174",35.48,"lepen"
"27672",29.28,28.04,17.19,"67176",29.28,"lepen"
"27673",28.06,38.98,9.58,"67177",38.98,"sarkozy"
"27674",27.38,32.14,8.93,"67178",32.14,"sarkozy"
"27675",26.2,33.71,12.53,"67179",33.71,"sarkozy"
"27676",21.62,35.02,18.13,"67180",35.02,"sarkozy"
"27677",18.05,35.61,8.29,"67181",35.61,"sarkozy"
"27678",20.74,41.28,15.53,"67182",41.28,"sarkozy"
"27679",32.28,32.65,10.45,"67183",32.65,"sarkozy"
"27680",30.69,34.75,9.54,"67184",34.75,"sarkozy"
"27681",30.18,32.03,13.59,"67185",32.03,"sarkozy"
"27682",31.28,27.57,22.22,"67186",31.28,"lepen"
"27683",27.43,29.51,12.5,"67187",29.51,"sarkozy"
"27684",27.96,34.6,13.74,"67188",34.6,"sarkozy"
"27685",24.04,32.46,8.77,"67189",32.46,"sarkozy"
"27686",33.59,34.38,10.16,"67190",34.38,"sarkozy"
"27687",33.15,29.7,13.45,"67191",33.15,"lepen"
"27688",26.8,33.33,14.57,"67192",33.33,"sarkozy"
"27689",26.83,36.73,14.31,"67194",36.73,"sarkozy"
"27690",22.85,40.06,10.98,"67195",40.06,"sarkozy"
"27691",26.19,31.88,16.6,"67196",31.88,"sarkozy"
"27692",21.09,40.69,14.67,"67197",40.69,"sarkozy"
"27693",17.05,40.91,2.27,"67198",40.91,"sarkozy"
"27694",27.27,45.45,12.73,"67199",45.45,"sarkozy"
"27695",21.1,37.22,15.61,"67200",37.22,"sarkozy"
"27696",28.42,26.84,12.63,"67201",28.42,"lepen"
"27697",22.9,40.6,12.36,"67202",40.6,"sarkozy"
"27698",18.02,35.59,14.86,"67203",35.59,"sarkozy"
"27699",18.24,33.34,21.99,"67204",33.34,"sarkozy"
"27700",22.68,41.19,13.15,"67205",41.19,"sarkozy"
"27701",31.3,34.28,11.03,"67206",34.28,"sarkozy"
"27702",20.57,51.06,5.67,"67207",51.06,"sarkozy"
"27703",28.24,39.48,12.97,"67208",39.48,"sarkozy"
"27704",31.74,32.34,16.17,"67209",32.34,"sarkozy"
"27705",26.21,30.74,16.18,"67210",30.74,"sarkozy"
"27706",21.89,40.94,16.28,"67212",40.94,"sarkozy"
"27707",23.84,36.01,9.49,"67213",36.01,"sarkozy"
"27708",20.47,42.11,10.82,"67214",42.11,"sarkozy"
"27709",31.1,43.29,7.32,"67215",43.29,"sarkozy"
"27710",26.61,34.6,15.01,"67216",34.6,"sarkozy"
"27711",14.44,45.45,12.3,"67217",45.45,"sarkozy"
"27712",16.87,33.94,23.68,"67218",33.94,"sarkozy"
"27713",24.62,38.69,9.55,"67220",38.69,"sarkozy"
"27714",34.38,23.75,13.75,"67221",34.38,"lepen"
"27715",26.7,32.67,16.81,"67222",32.67,"sarkozy"
"27716",27.71,36.81,14.06,"67223",36.81,"sarkozy"
"27717",29.58,22.54,11.27,"67225",29.58,"lepen"
"27718",18.88,39.83,15.58,"67226",39.83,"sarkozy"
"27719",16.85,53.37,4.49,"67227",53.37,"sarkozy"
"27720",13.13,44.85,16.36,"67228",44.85,"sarkozy"
"27721",27.01,39.42,10.22,"67229",39.42,"sarkozy"
"27722",27.19,36.87,14.02,"67230",36.87,"sarkozy"
"27723",25.69,41.28,9.17,"67231",41.28,"sarkozy"
"27724",44.3,26.85,6.04,"67232",44.3,"lepen"
"27725",27.46,37.55,13.49,"67233",37.55,"sarkozy"
"27726",31.82,31.02,14.2,"67234",31.82,"lepen"
"27727",24.14,46.98,7.33,"67235",46.98,"sarkozy"
"27728",13.19,45.32,16.55,"67236",45.32,"sarkozy"
"27729",22.14,38.54,16.46,"67237",38.54,"sarkozy"
"27730",36.04,36.04,6.85,"67238",36.04,"sarkozy"
"27731",17.54,39.49,15.52,"67239",39.49,"sarkozy"
"27732",23.7,38.26,11.09,"67240",38.26,"sarkozy"
"27733",32.81,36.72,11.72,"67241",36.72,"sarkozy"
"27734",26.57,32.24,16.12,"67242",32.24,"sarkozy"
"27735",19,45,20,"67244",45,"sarkozy"
"27736",26.09,38.41,15.22,"67245",38.41,"sarkozy"
"27737",30.93,31.81,14.73,"67246",31.81,"sarkozy"
"27738",22.88,32.31,15.19,"67247",32.31,"sarkozy"
"27739",22.07,40.28,13.31,"67248",40.28,"sarkozy"
"27740",23.85,42.31,12.31,"67249",42.31,"sarkozy"
"27741",20.63,37.71,16.25,"67250",37.71,"sarkozy"
"27742",29.28,33.02,16.04,"67252",33.02,"sarkozy"
"27743",20.26,43.1,16.59,"67253",43.1,"sarkozy"
"27744",29.94,29.94,15.53,"67254",29.94,"sarkozy"
"27745",30.9,27.78,18.06,"67255",30.9,"lepen"
"27746",13.59,44.81,16.25,"67256",44.81,"sarkozy"
"27747",29.96,31.86,17.72,"67257",31.86,"sarkozy"
"27748",29.23,30.77,17.69,"67258",30.77,"sarkozy"
"27749",31.98,28.27,14.66,"67259",31.98,"lepen"
"27750",22.58,41.01,11.52,"67260",41.01,"sarkozy"
"27751",16.16,37,22.98,"67261",37,"sarkozy"
"27752",23.76,38.12,14.89,"67263",38.12,"sarkozy"
"27753",26.37,38.68,14.73,"67264",38.68,"sarkozy"
"27754",31.18,42.13,8.15,"67265",42.13,"sarkozy"
"27755",24.66,35.43,16.82,"67266",35.43,"sarkozy"
"27756",18.41,32.58,24.38,"67267",32.58,"sarkozy"
"27757",20.57,36.62,17.56,"67268",36.62,"sarkozy"
"27758",20.12,42.68,9.76,"67269",42.68,"sarkozy"
"27759",28.99,33.61,13.87,"67270",33.61,"sarkozy"
"27760",32.21,26.89,15.97,"67271",32.21,"lepen"
"27761",26.05,33.76,13.5,"67272",33.76,"sarkozy"
"27762",36.23,28.74,9.28,"67273",36.23,"lepen"
"27763",28.19,24.16,16.11,"67274",28.19,"lepen"
"27764",23.6,34.83,15.73,"67275",34.83,"sarkozy"
"27765",25.76,29.68,15.08,"67276",29.68,"sarkozy"
"27766",33.94,33.48,11.99,"67277",33.94,"lepen"
"27767",39.75,32.66,8.86,"67278",39.75,"lepen"
"27768",28.57,47.62,3.4,"67279",47.62,"sarkozy"
"27769",29.06,34.42,11.09,"67280",34.42,"sarkozy"
"27770",27.11,31.67,17.47,"67281",31.67,"sarkozy"
"27771",19.85,39.21,14.11,"67282",39.21,"sarkozy"
"27772",26.4,31.86,15.29,"67283",31.86,"sarkozy"
"27773",28.04,30.81,15.35,"67285",30.81,"sarkozy"
"27774",32.85,38.4,10.47,"67286",38.4,"sarkozy"
"27775",28.29,36.29,12,"67287",36.29,"sarkozy"
"27776",24.07,37.5,12.04,"67288",37.5,"sarkozy"
"27777",26.02,36.99,11.99,"67289",36.99,"sarkozy"
"27778",28.62,34.24,13.22,"67290",34.24,"sarkozy"
"27779",32.23,33.78,13.08,"67291",33.78,"sarkozy"
"27780",34.01,34.01,6.3,"67292",34.01,"sarkozy"
"27781",23.06,43.29,11.76,"67293",43.29,"sarkozy"
"27782",16.16,34.06,15.5,"67295",34.06,"sarkozy"
"27783",12.83,46.36,18.13,"67296",46.36,"sarkozy"
"27784",14.25,41.37,16.44,"67297",41.37,"sarkozy"
"27785",23.32,45.69,11.5,"67298",45.69,"sarkozy"
"27786",24.95,32.91,13.2,"67299",32.91,"sarkozy"
"27787",19.49,31.04,20.78,"67300",31.04,"sarkozy"
"27788",20.71,42.2,13.52,"67301",42.2,"sarkozy"
"27789",25.95,26.29,20.02,"67302",26.29,"sarkozy"
"27790",23.53,39.04,11.76,"67303",39.04,"sarkozy"
"27791",21.02,39.35,15.63,"67304",39.35,"sarkozy"
"27792",31.33,32.26,10.72,"67305",32.26,"sarkozy"
"27793",24.57,35.24,12.16,"67306",35.24,"sarkozy"
"27794",35.05,31.96,12.71,"67307",35.05,"lepen"
"27795",25.52,43.62,10.21,"67308",43.62,"sarkozy"
"27796",17.06,35.3,21.68,"67309",35.3,"sarkozy"
"27797",25.16,33.42,13.34,"67310",33.42,"sarkozy"
"27798",22.25,29.37,17.48,"67311",29.37,"sarkozy"
"27799",27.59,37.24,13.1,"67312",37.24,"sarkozy"
"27800",24.93,27.88,20.67,"67313",27.88,"sarkozy"
"27801",23.57,16.38,31.76,"67314",31.76,"hollande"
"27802",22.6,45.82,9.6,"67315",45.82,"sarkozy"
"27803",20.45,27.42,22.7,"67317",27.42,"sarkozy"
"27804",27.37,44.21,6.84,"67319",44.21,"sarkozy"
"27805",20.17,32.91,15.71,"67320",32.91,"sarkozy"
"27806",16.46,30.86,21.4,"67321",30.86,"sarkozy"
"27807",23.48,29.14,16.12,"67322",29.14,"sarkozy"
"27808",25.28,32.53,17.16,"67324",32.53,"sarkozy"
"27809",28.76,33.89,13.96,"67325",33.89,"sarkozy"
"27810",15.44,37.15,17.06,"67326",37.15,"sarkozy"
"27811",22.98,44.35,11.09,"67327",44.35,"sarkozy"
"27812",28.71,36.99,11.95,"67328",36.99,"sarkozy"
"27813",24.97,41.05,12.16,"67329",41.05,"sarkozy"
"27814",31.44,42.8,8.71,"67330",42.8,"sarkozy"
"27815",25.06,42.37,9.23,"67331",42.37,"sarkozy"
"27816",26.38,30.06,15.34,"67333",30.06,"sarkozy"
"27817",25.71,40.95,14.29,"67334",40.95,"sarkozy"
"27818",20.57,44.19,12.52,"67335",44.19,"sarkozy"
"27819",25.72,38.82,13.28,"67336",38.82,"sarkozy"
"27820",23.88,39.4,11.04,"67337",39.4,"sarkozy"
"27821",27.17,35.39,13.24,"67338",35.39,"sarkozy"
"27822",30.78,30.05,14.69,"67339",30.78,"lepen"
"27823",35.74,31.96,14.98,"67340",35.74,"lepen"
"27824",32.43,26.25,13.51,"67341",32.43,"lepen"
"27825",25.63,39.61,12.37,"67342",39.61,"sarkozy"
"27826",14.18,39.92,19.75,"67343",39.92,"sarkozy"
"27827",17.53,37.63,14.95,"67344",37.63,"sarkozy"
"27828",31.47,34.72,12.44,"67345",34.72,"sarkozy"
"27829",23.43,32.67,12.21,"67346",32.67,"sarkozy"
"27830",23,32.32,13.69,"67347",32.32,"sarkozy"
"27831",20.25,36.19,19.13,"67348",36.19,"sarkozy"
"27832",26.71,43.15,6.51,"67349",43.15,"sarkozy"
"27833",18.46,37.26,19.87,"67350",37.26,"sarkozy"
"27834",24.03,40.07,8.63,"67351",40.07,"sarkozy"
"27835",35.66,35.31,6.99,"67352",35.66,"lepen"
"27836",22.73,24.03,18.18,"67353",24.03,"sarkozy"
"27837",21.4,37.79,13.04,"67354",37.79,"sarkozy"
"27838",31.15,35.75,8.8,"67355",35.75,"sarkozy"
"27839",28.05,36.19,13.35,"67356",36.19,"sarkozy"
"27840",36.54,33.16,10.52,"67358",36.54,"lepen"
"27841",22.65,45.09,9.28,"67359",45.09,"sarkozy"
"27842",29.12,33.28,11.81,"67360",33.28,"sarkozy"
"27843",18.01,41.16,15.11,"67361",41.16,"sarkozy"
"27844",16.26,39.16,15.76,"67362",39.16,"sarkozy"
"27845",19.67,40.44,16.03,"67363",40.44,"sarkozy"
"27846",20.13,45.21,12.05,"67364",45.21,"sarkozy"
"27847",23.39,30.93,22.2,"67365",30.93,"sarkozy"
"27848",16.04,37.23,17.23,"67366",37.23,"sarkozy"
"27849",22.71,33.74,16.54,"67367",33.74,"sarkozy"
"27850",19.58,41.52,14.26,"67368",41.52,"sarkozy"
"27851",24.68,35.06,16.88,"67369",35.06,"sarkozy"
"27852",29.88,32.29,10.36,"67370",32.29,"sarkozy"
"27853",24.18,33.24,15.93,"67371",33.24,"sarkozy"
"27854",26.55,34.14,13.66,"67372",34.14,"sarkozy"
"27855",22.5,33.5,16,"67373",33.5,"sarkozy"
"27856",14.1,44.3,13.56,"67374",44.3,"sarkozy"
"27857",14.99,36.4,21.16,"67375",36.4,"sarkozy"
"27858",30.17,22.93,20.51,"67377",30.17,"lepen"
"27859",21.23,36.34,19.29,"67378",36.34,"sarkozy"
"27860",32.09,32.45,12.77,"67379",32.45,"sarkozy"
"27861",31.97,29.93,12.24,"67380",31.97,"lepen"
"27862",43.54,32.06,7.66,"67381",43.54,"lepen"
"27863",17.35,42.11,15.4,"67382",42.11,"sarkozy"
"27864",18.75,50,9.38,"67383",50,"sarkozy"
"27865",19.85,33.59,16.79,"67384",33.59,"sarkozy"
"27866",30.77,35.16,10.99,"67385",35.16,"sarkozy"
"27867",30.88,39.71,4.41,"67386",39.71,"sarkozy"
"27868",18.99,31.84,19.55,"67387",31.84,"sarkozy"
"27869",28.98,30.77,17.28,"67388",30.77,"sarkozy"
"27870",20.16,36.24,19,"67389",36.24,"sarkozy"
"27871",32.59,29.43,13.61,"67391",32.59,"lepen"
"27872",36.28,29.92,14.26,"67392",36.28,"lepen"
"27873",20,33.33,15.9,"67394",33.33,"sarkozy"
"27874",23.05,45.31,10.94,"67395",45.31,"sarkozy"
"27875",25.53,31.91,18.44,"67396",31.91,"sarkozy"
"27876",28.5,35.42,12.39,"67397",35.42,"sarkozy"
"27877",38.16,26.57,10.14,"67398",38.16,"lepen"
"27878",24.02,41.34,9.2,"67400",41.34,"sarkozy"
"27879",40.28,21.3,9.72,"67401",40.28,"lepen"
"27880",19.72,46.48,8.45,"67402",46.48,"sarkozy"
"27881",23.95,32.32,13.31,"67403",32.32,"sarkozy"
"27882",25.36,36.96,12.86,"67404",36.96,"sarkozy"
"27883",24.71,39.1,10.25,"67405",39.1,"sarkozy"
"27884",8.38,41.88,21.47,"67406",41.88,"sarkozy"
"27885",29.74,39.5,12.27,"67407",39.5,"sarkozy"
"27886",23.36,33.26,17.15,"67408",33.26,"sarkozy"
"27887",33.19,29.44,16.28,"67409",33.19,"lepen"
"27888",22.91,36.85,14.34,"67410",36.85,"sarkozy"
"27889",19.85,37.83,14.77,"67411",37.83,"sarkozy"
"27890",25.7,33.57,15.56,"67412",33.57,"sarkozy"
"27891",32.27,28.27,19.2,"67413",32.27,"lepen"
"27892",31.56,23.05,22.34,"67414",31.56,"lepen"
"27893",31.88,27.19,13.75,"67415",31.88,"lepen"
"27894",25.65,40.26,14.94,"67416",40.26,"sarkozy"
"27895",17.55,46.53,14.29,"67417",46.53,"sarkozy"
"27896",31.43,39.5,10.25,"67418",39.5,"sarkozy"
"27897",26.35,28.41,22.57,"67420",28.41,"sarkozy"
"27898",24.36,20.34,28.18,"67421",28.18,"hollande"
"27899",28.13,32.55,13.8,"67422",32.55,"sarkozy"
"27900",26.65,37.09,11.26,"67423",37.09,"sarkozy"
"27901",32.64,28.47,12.5,"67424",32.64,"lepen"
"27902",18.81,32.38,22.38,"67425",32.38,"sarkozy"
"27903",25.35,23.04,18.89,"67426",25.35,"lepen"
"27904",18.86,24.56,16.73,"67427",24.56,"sarkozy"
"27905",23.32,39.07,11.66,"67428",39.07,"sarkozy"
"27906",21.02,45.55,9.43,"67429",45.55,"sarkozy"
