CODGEO,P12_POP
28365,382
28366,293
28367,349
28368,181
28369,643
28370,441
28371,1062
28372,612
28373,3136
28374,567
28375,354
28376,314
28377,1748
28378,542
28379,442
28380,1859
28382,957
28383,430
28385,424
28386,1209
28387,1067
28388,1019
28389,367
28390,337
28391,2670
28392,179
28393,2270
28394,1363
28395,470
28396,325
28397,425
28398,1254
28400,207
28401,452
28402,308
28403,831
28404,11899
28405,1160
28406,352
28407,316
28408,132
28409,464
28410,329
28411,156
28412,182
28414,70
28415,1623
28416,151
28417,1351
28418,164
28419,361
28421,289
28422,3091
28423,559
28424,1714
28425,622
28426,489
29001,996
29002,1396
29003,2151
29004,5552
29005,1137
29006,3453
29007,967
29008,1055
29010,1563
29011,3512
29012,186
29013,223
29014,459
29015,3402
29016,1032
29017,846
29018,461
29019,139676
29020,5497
29021,742
29022,2602
29023,3150
29024,7423
29025,1600
29026,5181
29027,3692
29028,993
29029,1109
29030,3866
29031,4106
29032,2188
29033,576
29034,669
29035,1057
29036,652
29037,3731
29038,1108
29039,18557
29040,2719
29041,1888
29042,7692
29043,1767
29044,1746
29045,2385
29046,14747
29047,1782
29048,2170
29049,3202
29051,8140
29052,1591
29053,1714
29054,644
29055,3147
29056,1818
29057,3276
29058,9174
29059,1020
29060,2623
29061,5982
29062,1125
29063,438
29064,442
29065,898
29066,1686
29067,1366
29068,2364
29069,7703
29070,518
29071,730
29072,2938
29073,959
29074,1028
29075,13586
29076,786
29077,2033
29078,1969
29079,1303
29080,2228
29081,1574
29082,506
29083,203
29084,186
29085,747
29086,1380
29087,727
29089,942
29090,823
29091,2229
29093,1411
29094,721
29095,1344
29097,2057
29098,2060
29099,794
29100,435
29101,3606
29102,983
29103,15265
29104,344
29105,9131
29106,1750
29107,844
29108,1352
29109,1462
29110,885
29111,1249
29112,950
29113,2195
29114,366
29115,317
29116,134
29117,5349
29119,1449
29120,2224
29122,685
29123,822
29124,7167
29125,789
29126,202
29127,331
29128,358
29129,241
29130,4850
29131,444
29132,826
29133,1395
29134,806
29135,4001
29136,1134
29137,2102
29139,836
29140,3602
29141,395
29142,448
29143,921
29144,765
29145,908
29146,3404
29147,2764
29148,912
29149,3287
29150,7002
29151,15507
29152,721
29153,2717
29155,893
29156,1823
29158,5532
29159,807
29160,8277
29161,2679
29162,3684
29163,3083
29165,3400
29166,514
29167,1857
29168,1264
29169,3070
29170,4155
29171,3833
29172,2194
29173,2084
29174,6004
29175,2153
29176,1794
29177,3723
29178,6275
29179,3662
29180,891
29181,2792
29182,1097
29183,667
29184,2484
29185,3600
29186,1580
29187,789
29188,3107
29189,13080
29190,3889
29191,3338
29192,1782
29193,1360
29195,6352
29196,2121
29197,4107
29198,2016
29199,4817
29201,1942
29202,1300
29203,1240
29204,2083
29205,1204
29206,2391
29207,4295
29208,1228
29209,3708
29210,2795
29211,724
29212,12005
29213,1772
29214,666
29215,2972
29216,3735
29217,2843
29218,1599
29219,168
29220,8374
29221,1781
29222,422
29224,1237
29225,2087
29226,1556
29227,1371
29228,739
29229,1137
29230,1731
29232,63360
29233,12052
29234,2891
29235,11175
29236,4108
29237,1919
29238,876
29239,3515
29240,961
29241,7435
29243,420
29244,804
29245,1414
29246,219
29247,3551
29248,731
29249,713
29250,750
29251,608
29252,1008
29254,4722
29255,849
29256,748
29257,2051
29259,6711
29260,7713
29261,170
29262,793
29263,1026
29264,804
29265,908
29266,2618
29267,708
29268,1485
29269,1011
29270,1565
29271,922
29272,2877
29273,2328
29274,5358
29275,805
29276,1232
29277,2234
29278,1802
29279,2966
29280,2101
29281,1001
29282,353
29284,2408
29285,526
29286,269
29287,911
29288,566
29289,140
29290,611
29291,981
29292,325
29293,6980
29294,609
29295,525
29296,1277
29297,2282
29298,555
29299,313
29300,1527
29301,291
29302,3863
2A001,2888
2A004,66245
2A006,3076
2A008,1566
2A011,48
2A014,66
2A017,1619
2A018,143
2A019,59
2A021,79
2A022,84
2A024,184
2A026,156
2A027,40
2A028,130
2A031,537
2A032,3518
2A035,153
2A038,48
2A040,454
2A041,2950
2A048,532
2A056,95
2A060,50
2A061,108
2A062,347
2A064,34
2A065,1263
2A066,55
2A070,370
2A071,185
2A085,1311
2A089,137
2A090,827
2A091,173
2A092,1097
2A094,86
2A098,737
2A099,282
2A100,57
2A103,1947
2A104,1090
2A108,202
2A114,1392
2A115,144
2A117,66
2A118,197
2A119,122
2A127,80
2A128,58
2A129,42
2A130,2690
2A131,142
2A132,136
2A133,129
2A139,1419
2A141,110
2A142,737
2A144,99
2A146,50
2A154,102
2A158,31
2A160,232
2A163,467
2A174,81
2A181,548
2A186,237
2A189,1213
2A191,112
2A196,58
2A197,104
2A198,589
2A200,166
2A203,103
2A204,97
2A209,1750
2A211,561
2A212,479
2A215,934
2A228,1258
2A232,286
2A240,100
2A247,10064
2A249,3622
2A253,53
2A254,206
2A258,59
2A259,54
2A262,55
2A266,75
2A268,58
2A269,1385
2A270,321
2A271,2219
2A272,3418
2A276,497
2A278,104
2A279,119
2A282,154
2A284,350
2A285,64
2A288,1104
2A295,75
2A300,1061
2A308,446
2A310,80
2A312,470
2A322,89
2A323,308
2A324,385
2A326,111
2A330,468
2A331,71
2A336,345
2A345,506
2A348,855
2A349,685
2A351,348
2A357,31
2A358,62
2A359,231
2A360,139
2A362,2482
2A363,51
2B002,230
2B003,33
2B005,29
2B007,215
2B009,2191
2B010,293
2B012,61
2B013,18
2B015,13
2B016,429
2B020,594
2B023,118
2B025,85
2B029,243
2B030,131
2B033,43479
2B034,525
2B036,78
2B037,7547
2B039,180
2B042,7950
2B043,1654
2B045,60
2B046,184
2B047,296
2B049,2308
2B050,5514
2B051,86
2B052,20
2B053,18
2B054,185
2B055,120
2B057,355
2B058,314
2B059,99
2B063,28
2B067,29
2B068,35
2B069,94
2B072,50
2B073,98
2B074,349
2B075,64
2B077,605
2B078,33
2B079,414
2B080,160
2B081,37
2B082,51
2B083,176
2B084,233
2B086,211
2B087,1719
2B088,206
2B093,981
2B095,166
2B096,7280
2B097,70
2B101,77
2B102,45
2B105,104
2B106,9
2B107,152
2B109,203
2B110,61
2B111,52
2B112,204
2B113,52
2B116,36
2B120,5591
2B121,327
2B122,39
2B123,3892
2B124,223
2B125,45
2B126,55
2B134,3740
2B135,361
2B136,164
2B137,24
2B138,142
2B140,117
2B143,1079
2B145,230
2B147,122
2B148,4883
2B149,115
2B150,1212
2B152,750
2B153,107
2B155,43
2B156,17
2B157,26
2B159,99
2B161,81
2B162,734
2B164,32
2B165,281
2B166,622
2B167,453
2B168,1740
2B169,1134
2B170,138
2B171,43
2B172,626
2B173,235
2B175,108
2B176,60
2B177,54
2B178,72
2B179,53
2B180,88
2B182,176
2B183,104
2B184,84
2B185,1533
2B187,144
2B188,398
2B190,184
2B192,184
2B193,536
2B194,26
2B195,131
2B199,153
2B201,166
2B202,31
2B205,689
2B206,36
2B207,3247
2B208,112
2B210,128
2B213,59
2B214,23
2B216,17
2B217,48
2B218,103
2B219,127
2B220,145
2B221,17
2B222,36
2B223,430
2B224,616
2B225,111
2B226,74
2B227,36
2B229,244
2B230,115
2B231,100
2B233,148
2B234,22
2B235,88
2B236,173
2B238,192
2B239,204
2B241,30
2B242,626
2B243,39
2B244,50
2B245,57
2B246,210
2B248,44
2B250,156
2B251,3483
2B252,183
2B255,50
2B256,21
2B257,148
2B260,157
2B261,560
2B263,84
2B264,79
2B265,372
2B267,61
2B273,49
2B274,106
2B275,64
2B277,317
2B280,119
2B281,1030
2B283,682
2B286,789
2B287,140
2B289,120
2B290,285
2B291,41
2B292,78
2B293,240
2B296,107
2B297,52
2B298,1609
2B299,89
2B301,58
2B302,91
2B303,663
2B304,136
2B305,2882
2B306,97
2B307,1199
2B309,2005
2B311,657
2B313,1792
2B314,356
2B315,262
2B316,1007
2B317,44
2B318,565
2B319,731
2B320,315
2B321,15
2B327,202
2B328,91
2B329,102
2B332,187
2B333,118
2B334,129
2B335,345
2B337,114
2B338,44
2B339,24
2B340,110
2B341,763
2B342,2357
2B343,1657
2B344,38
2B346,2557
2B347,322
2B350,184
2B352,173
2B353,3559
2B354,498
2B355,453
2B356,135
2B361,293
2B364,30
2B365,157
2B366,98
30001,483
30002,672
30003,8565
30004,3105
30005,216
30006,4822
30007,41031
30008,816
30009,204
30010,3323
30011,8318
30012,3920
30013,424
30014,1053
30015,178
30016,293
30017,201
30018,518
30019,2489
30020,2401
30021,338
30022,184
30023,853
30024,455
30025,232
30026,1081
30027,2502
30028,18375
30029,1552
30030,338
30031,208
30032,15860
30033,4063
30034,6500
30035,253
30036,3209
30037,3051
30038,352
30039,2164
30040,134
30041,1187
30042,2443
30043,520
30044,105
30045,370
30046,809
30047,6240
30048,175
30049,403
30050,143
30051,1408
30052,414
30053,801
30054,245
30055,625
30056,329
30057,1542
30058,206
30059,2351
30060,3825
30061,2015
30062,5269
30064,124
30065,362
30066,553
30067,417
30068,849
30069,441
30070,659
30071,428
30072,424
30073,1513
30074,9
30075,3900
30076,807
30077,1941
30079,297
30080,807
30081,978
30082,4037
30083,2434
30084,701
30085,1073
30086,550
30087,189
30088,590
30089,1675
30090,254
30091,1574
30092,1587
30093,112
30094,161
30095,547
30096,932
30097,302
30098,352
30099,252
30100,668
30101,647
30102,598
30103,925
30104,691
30105,171
30106,744
30107,482
30108,173
30109,406
30110,314
30111,421
30112,1264
30113,250
30114,647
30115,251
30116,914
30117,2873
30119,183
30120,1140
30121,214
30122,727
30123,3378
30124,232
30125,4617
30126,764
30127,1054
30128,4012
30129,709
30130,854
30131,1072
30132,5229
30133,8498
30134,227
30135,3522
30136,1082
30137,100
30138,2075
30139,358
30140,1135
30141,5978
30142,1188
30143,230
30144,473
30145,1400
30146,1432
30147,1579
30148,256
30149,886
30150,267
30151,503
30152,1931
30153,114
30154,393
30155,6128
30156,8538
30157,176
30158,412
30159,840
30160,247
30161,193
30162,680
30163,163
30164,674
30165,1147
30166,2402
30167,842
30168,592
30169,5725
30170,919
30171,1507
30172,659
30173,1530
30174,1518
30175,157
30176,202
30177,638
30178,1443
30179,3175
30180,630
30181,371
30182,1060
30183,609
30184,1306
30185,1326
30186,1555
30187,315
30188,719
30189,146709
30190,440
30191,1090
30192,404
30193,534
30194,288
30195,41
30196,365
30197,242
30198,233
30199,61
30200,862
30201,352
30202,10651
30203,363
30204,327
30205,236
30206,4001
30207,622
30208,36
30209,4068
30210,2988
30211,4044
30212,2356
30213,27
30214,1881
30215,341
30216,905
30217,7499
30218,220
30219,104
30220,217
30221,5421
30222,173
30223,3829
30224,578
30225,1807
30226,1113
30227,3319
30228,1675
30229,631
30230,574
30231,432
30232,404
30233,565
30234,281
30235,811
30236,108
30237,625
30238,53
30239,556
30240,318
30241,1743
30242,170
30243,6776
30244,341
30245,781
30246,122
30247,265
30248,400
30249,951
30250,340
30251,527
30252,219
30253,1221
30254,1854
30255,2932
30256,672
30257,1738
30258,13646
30259,4253
30260,880
30261,215
30262,260
30263,3857
30264,162
30265,235
30266,952
30267,518
30268,704
30269,2696
30270,1392
30271,641
30272,123
30273,1291
30274,3207
30275,291
30276,3343
30277,469
30278,2662
30279,744
30280,367
30281,1566
30282,807
30283,183
30284,4244
30285,679
30286,695
30287,585
30288,1203
30289,80
30290,1778
30291,298
30292,428
30293,329
30294,4890
30295,2956
30296,196
30297,265
30298,529
30299,1063
30300,490
30301,296
30302,1955
30303,812
30304,185
30305,3190
30306,528
30307,2547
30308,901
30309,280
30310,268
30311,1969
30312,1731
30313,703
30314,228
30315,1919
30316,232
30317,1730
30318,199
30319,574
30320,159
30321,4529
30322,292
30323,154
30324,815
30325,1653
30326,1836
30327,56
30328,1091
30329,440
30330,877
30331,1735
30332,119
30333,4203
30334,8578
30335,102
30336,1368
30337,398
30338,141
30339,1035
30340,549
30341,11261
30342,1208
30343,602
30344,4875
30345,340
30346,1788
30347,1377
30348,1733
30349,426
30350,3925
30351,12232
30352,1638
30353,54
30354,222
30355,952
30356,2963
31001,114
31002,243
31003,1135
31004,2440
31005,316
31006,198
31007,73
31008,221
31009,91
31010,108
31011,227
31012,91
31013,367
31014,51
31015,29
31017,93
31018,228
31019,32
31020,951
31021,145
31022,8119
31023,364
31024,414
31025,779
31026,972
31027,231
31028,1174
31029,322
31030,70
31031,532
31032,6739
31033,9275
31034,199
31035,3535
31036,1270
31037,1399
31038,581
31039,58
31040,29
31041,86
31042,2574
31043,179
31044,14245
31045,450
31046,8
31047,86
31048,3188
31049,581
31050,487
31051,347
31052,1527
31053,1247
31054,184
31055,147
31056,5480
31057,1289
31058,104
31059,108
31060,108
31061,209
31062,95
31063,164
31064,25
31065,2806
31066,3472
31067,42
31068,24
31069,22983
31070,498
31071,420
31072,80
31073,489
31074,253
31075,983
31076,504
31077,469
31078,132
31079,4154
31080,1607
31081,9
31082,963
31083,230
31084,1097
31085,250
31086,85
31087,296
31088,2703
31089,597
31090,391
31091,5026
31092,132
31093,868
31094,2469
31095,130
31096,166
31097,404
31098,1086
31099,294
31100,2270
31101,446
31102,226
31103,54
31104,674
31105,230
31106,2366
31107,5164
31108,257
31109,455
31110,641
31111,310
31112,180
31113,11440
31114,233
31115,60
31116,9369
31117,3965
31118,5815
31119,211
31120,827
31121,65
31122,119
31123,55
31124,355
31125,36
31126,342
31127,5
31128,848
31129,25
31130,82
31131,61
31132,59
31133,95
31134,71
31135,4883
31136,1655
31137,138
31138,225
31139,205
31140,192
31141,260
31142,243
31143,269
31144,807
31145,2696
31146,12
31147,572
31148,534
31149,36699
31150,5798
31151,738
31152,94
31153,436
31155,218
31156,343
31157,16314
31158,195
31159,441
31160,2141
31161,860
31162,1044
31163,2407
31164,190
31165,5651
31166,249
31167,681
31168,123
31169,6124
31170,220
31171,256
31172,66
31173,248
31174,518
31175,613
31176,184
31177,135
31178,208
31179,374
31180,111
31181,1839
31182,5121
31183,280
31184,1814
31185,129
31186,2854
31187,11828
31188,5011
31189,191
31190,248
31191,103
31192,750
31193,1796
31194,184
31195,18
31196,223
31197,348
31198,111
31199,193
31200,70
31201,61
31202,5700
31203,8426
31204,76
31205,2949
31206,1244
31207,90
31208,305
31209,170
31210,1290
31211,668
31212,1650
31213,134
31215,497
31216,272
31217,87
31218,113
31219,370
31220,329
31221,57
31222,48
31223,46
31224,1329
31225,167
31226,88
31227,905
31228,1759
31229,671
31230,3552
31231,522
31232,8310
31233,1004
31234,384
31235,48
31236,70
31237,230
31238,467
31239,1961
31240,472
31241,297
31242,22
31243,82
31244,384
31245,203
31246,903
31247,1361
31248,5059
31249,1128
31250,695
31251,151
31252,1827
31253,2326
31254,4139
31255,318
31256,259
31258,200
31259,2055
31260,91
31261,1072
31262,352
31263,2528
31264,518
31265,262
31266,224
31267,50
31268,139
31269,1404
31270,966
31271,1775
31272,73
31273,2768
31274,186
31275,149
31276,306
31277,989
31278,329
31279,77
31280,344
31281,1313
31282,7469
31283,282
31284,1466
31285,665
31286,574
31287,2742
31288,327
31289,245
31290,43
31291,8629
31292,64
31293,2573
31294,73
31295,76
31296,459
31297,1963
31298,60
31299,3507
31300,130
31301,128
31302,287
31303,2811
31304,423
31305,198
31306,92
31307,63
31308,66
31309,232
31310,355
31311,1093
31312,39
31313,126
31314,435
31315,995
31316,501
31317,433
31318,206
31319,124
31320,1016
31321,123
31322,60
31323,404
31324,2223
31325,167
31326,83
31327,181
31328,323
31329,198
31330,481
31331,304
31332,222
31333,86
31334,1195
31335,29
31336,571
31337,106
31338,631
31339,465
31340,263
31341,4885
31342,176
31343,62
31344,779
31345,2223
31346,721
31347,159
31348,32
31349,847
31350,94
31351,4601
31352,245
31353,72
31354,62
31355,1582
31356,1581
31357,266
31358,3204
31359,62
31360,481
31361,519
31362,216
31363,215
31364,2809
31365,482
31366,566
31367,87
31368,204
31369,35
31370,129
31371,473
31372,444
31373,177
31374,922
31375,3158
31376,100
31377,642
31378,76
31379,165
31380,455
31381,2119
31382,95
31383,1249
31384,1185
31385,231
31386,194
31387,127
31388,409
31389,3815
31390,2834
31391,430
31392,74
31393,166
31394,171
31395,24492
31396,3364
31397,57
31398,83
31399,2739
31400,73
31401,359
31402,760
31403,706
31404,106
31405,123
31406,808
31407,1169
31408,90
31409,1962
31410,4147
31411,834
31412,244
31413,531
31414,85
31415,93
31416,535
31417,8272
31418,968
31419,171
31420,2682
31421,4541
31422,94
31423,287
31424,16616
31425,490
31426,851
31427,854
31428,60
31429,2064
31430,581
31431,70
31432,34
31433,9406
31434,73
31435,843
31436,377
31437,92
31438,215
31439,690
31440,71
31441,142
31442,436
31443,302
31444,133
31445,5052
31446,12610
31447,40
31448,507
31449,133
31450,520
31451,9341
31452,48
31453,141
31454,3432
31455,2595
31456,49
31457,789
31458,4087
31459,720
31460,4193
31461,285
31462,1849
31463,260
31464,299
31465,14
31466,785
31467,5777
31468,216
31469,137
31470,96
31471,387
31472,248
31473,411
31474,257
31475,1162
31476,759
31477,44
31478,1311
31479,45
31480,1994
31481,2035
31482,207
31483,11199
31484,2162
31485,102
31486,1071
31487,247
31488,10319
31489,360
31490,5509
31491,365
31492,534
31493,132
31494,167
31495,1191
31496,288
31497,1832
31498,35
31499,8755
31500,570
31501,432
31502,392
31503,917
31504,213
31505,321
31506,11122
31507,1397
31508,44
31509,124
31510,130
31511,262
31512,778
31513,362
31514,55
31515,451
31516,1781
31517,1900
31518,558
31519,182
31520,112
31521,361
31522,53
31523,1877
31524,144
31525,511
31526,7074
31527,135
31528,170
31529,127
31530,224
31531,73
31532,99
31533,2065
31534,192
31535,726
31536,271
31537,170
31538,199
31539,56
31540,230
31541,3018
31542,198
31543,120
31544,216
31545,214
31546,97
31547,7910
31548,45
31549,21
31550,560
31551,363
31552,140
31553,1155
31554,252
31555,453317
31556,380
31557,26342
31558,295
31559,7
31560,442
31561,11702
31562,141
31563,1332
31564,146
31565,910
31566,529
31567,377
31568,258
31569,357
31570,271
31571,263
31572,2583
31573,3312
31574,2314
31575,1135
31576,296
31577,120
31578,930
31579,821
31580,871
31581,1404
31582,4188
31583,1028
31584,5712
31585,1702
31586,545
31587,1136
31588,8854
31589,1373
31590,42
31591,88
31592,1519
31593,86
32001,746
32002,94
32003,53
32004,151
32005,290
32007,201
32008,84
32009,99
32010,95
32012,1142
32013,21960
32014,97
32015,94
32016,651
32017,135
32018,213
32019,545
32020,263
32021,65
32022,149
32023,73
32024,182
32025,158
32026,103
32027,1340
32028,112
32029,685
32030,128
32031,172
32032,326
32033,114
32034,67
32035,279
32036,679
32037,144
32038,195
32039,109
32040,141
32041,173
32042,131
32043,151
32044,344
32045,473
32046,214
32047,106
32048,93
32049,97
32050,107
32051,124
32052,139
32053,208
32054,391
32055,124
32056,53
32057,139
32058,46
32059,128
32060,140
32061,162
32062,148
32063,194
32064,427
32065,218
32066,253
32067,51
32068,124
32069,64
32070,237
32071,193
32072,44
32073,207
32074,53
32075,228
32076,515
32077,92
32078,216
32079,1056
32080,175
32081,127
32082,325
32083,938
32084,59
32085,181
32086,93
32087,95
32088,329
32089,251
32090,282
32091,317
32092,107
32093,118
32094,422
32095,581
32096,1727
32097,121
32098,291
32099,89
32100,143
32101,194
32102,177
